order,file_path,thumbnail,width,height
77,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_077.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_077.jpg,900,1487
78,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_078.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_078.jpg,900,1487
79,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_079.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_079.jpg,900,1488
80,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_080.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_080.jpg,900,1487
81,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_081.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_081.jpg,900,1487
82,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_082.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_082.jpg,900,1488
83,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_083.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_083.jpg,900,1487
84,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_084.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_084.jpg,900,1487
85,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_085.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_085.jpg,900,1487
86,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_086.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_086.jpg,900,1488
87,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_087.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_087.jpg,900,1487
88,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_088.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_088.jpg,900,1487
89,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_089.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_089.jpg,900,1487
90,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_090.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_090.jpg,900,1490
91,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_091.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_091.jpg,900,1487
92,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_092.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_092.jpg,900,1489
93,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_093.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_093.jpg,900,1487
94,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_094.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_094.jpg,900,1487
95,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_095.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_095.jpg,900,1487
96,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_096.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_096.jpg,900,1487
97,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_097.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_097.jpg,900,1487
98,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_098.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_098.jpg,900,1494
99,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_099.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_099.jpg,900,1487
100,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_100.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_100.jpg,900,1487
101,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_101.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_101.jpg,900,1487
102,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_102.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_102.jpg,900,1487
103,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_103.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_103.jpg,900,1487
104,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_104.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_104.jpg,900,1487
105,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_105.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_105.jpg,900,1487
106,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_106.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_106.jpg,900,1487
107,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_107.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_107.jpg,900,1487
108,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_108.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_108.jpg,900,1487
109,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_109.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_109.jpg,900,1487
110,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_110.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_110.jpg,900,1487
111,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_111.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_111.jpg,900,1488
112,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_112.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_112.jpg,900,1487
113,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_113.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_113.jpg,900,1487
114,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_114.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_114.jpg,900,1487
115,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_115.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_115.jpg,900,1487
